order_value_gbp,restaurant_id,number_of_items,prep_time_seconds,city,type_of_food,day,hour,average_prep_resteraunt,min_prep_restauraunt,max_prep_restauraunt
20.2,1646,3,599,London,vietnamese,Saturday,22,1156.1176470588234,302,2702
72.9,1646,12,1437,London,vietnamese,Wednesday,20,1156.1176470588234,302,2702
19.3,1646,3,915,London,vietnamese,Wednesday,21,1156.1176470588234,302,2702
20.25,1646,3,972,London,vietnamese,Thursday,19,1156.1176470588234,302,2702
18.55,1646,3,789,London,vietnamese,Friday,20,1156.1176470588234,302,2702
26.15,1646,4,754,London,vietnamese,Saturday,21,1156.1176470588234,302,2702
26.55,1646,4,1343,London,vietnamese,Saturday,21,1156.1176470588234,302,2702
19.4,1646,3,629,London,vietnamese,Saturday,20,1156.1176470588234,302,2702
18.1,1646,3,1771,London,vietnamese,Saturday,21,1156.1176470588234,302,2702
42.1,1646,5,1529,London,vietnamese,Sunday,21,1156.1176470588234,302,2702
16.25,1646,2,1348,London,vietnamese,Sunday,21,1156.1176470588234,302,2702
21.75,882,3,471,London,italian,Friday,20,2378.5,471,7207
32.2,882,2,770,London,italian,Saturday,17,2378.5,471,7207
45.35,882,6,1066,London,italian,Sunday,20,2378.5,471,7207
51.4,882,4,7207,London,italian,Wednesday,17,2378.5,471,7207
32.05,3037,7,917,Nottingham,indian,Friday,20,1300.0285714285715,444,10420
25.7,3037,3,817,Nottingham,indian,Friday,21,1300.0285714285715,444,10420
16.15,3037,3,1143,Nottingham,indian,Sunday,16,1300.0285714285715,444,10420
18.5,3037,1,1015,Nottingham,indian,Sunday,20,1300.0285714285715,444,10420
28.8,3037,4,2468,Nottingham,indian,Monday,19,1300.0285714285715,444,10420
16.4,3037,3,988,Nottingham,indian,Monday,21,1300.0285714285715,444,10420
17.9,3037,4,695,Nottingham,indian,Thursday,16,1300.0285714285715,444,10420
36.75,3037,7,2183,Nottingham,indian,Thursday,21,1300.0285714285715,444,10420
47.35,3037,7,976,Nottingham,indian,Friday,17,1300.0285714285715,444,10420
36.05,3037,8,557,Nottingham,indian,Friday,19,1300.0285714285715,444,10420
15.35,3037,4,597,Nottingham,indian,Friday,21,1300.0285714285715,444,10420
27.25,3037,6,444,Nottingham,indian,Saturday,20,1300.0285714285715,444,10420
25.9,3037,5,741,Nottingham,indian,Saturday,21,1300.0285714285715,444,10420
57.9,3037,9,896,Nottingham,indian,Sunday,19,1300.0285714285715,444,10420
23.2,3037,5,1218,Nottingham,indian,Sunday,19,1300.0285714285715,444,10420
17.35,3037,4,551,Nottingham,indian,Sunday,19,1300.0285714285715,444,10420
17.65,3037,4,682,Nottingham,indian,Sunday,20,1300.0285714285715,444,10420
52.45,3037,8,1126,Nottingham,indian,Tuesday,13,1300.0285714285715,444,10420
27.0,3037,5,10420,Nottingham,indian,Tuesday,18,1300.0285714285715,444,10420
28.05,3037,6,1482,Nottingham,indian,Tuesday,18,1300.0285714285715,444,10420
23.45,3037,4,1002,Nottingham,indian,Tuesday,21,1300.0285714285715,444,10420
15.9,3037,1,3641,Nottingham,indian,Wednesday,12,1300.0285714285715,444,10420
27.05,3037,6,761,Nottingham,indian,Wednesday,15,1300.0285714285715,444,10420
19.9,3037,5,581,Nottingham,indian,Thursday,13,1300.0285714285715,444,10420
27.15,3037,4,585,Nottingham,indian,Thursday,19,1300.0285714285715,444,10420
30.65,3037,7,665,Nottingham,indian,Thursday,19,1300.0285714285715,444,10420
25.1,3037,5,685,Nottingham,indian,Friday,18,1300.0285714285715,444,10420
22.65,3037,5,808,Nottingham,indian,Friday,19,1300.0285714285715,444,10420
19.95,3037,4,590,Nottingham,indian,Saturday,18,1300.0285714285715,444,10420
27.75,3037,2,2632,Nottingham,indian,Saturday,20,1300.0285714285715,444,10420
17.15,3037,4,589,Nottingham,indian,Saturday,20,1300.0285714285715,444,10420
16.95,3037,4,566,Nottingham,indian,Saturday,21,1300.0285714285715,444,10420
15.95,3037,3,1329,Nottingham,indian,Saturday,23,1300.0285714285715,444,10420
15.4,3037,3,494,Nottingham,indian,Monday,21,1300.0285714285715,444,10420
18.7,3037,4,657,Nottingham,indian,Tuesday,22,1300.0285714285715,444,10420
22.6,3012,4,357,London,pizza,Friday,20,856.3333333333334,357,1332
17.9,3012,2,950,London,pizza,Monday,20,856.3333333333334,357,1332
36.8,3012,4,910,London,pizza,Monday,22,856.3333333333334,357,1332
18.9,3012,2,1001,London,pizza,Monday,23,856.3333333333334,357,1332
19.95,3012,5,588,London,pizza,Monday,23,856.3333333333334,357,1332
66.2,3012,7,1332,London,pizza,Sunday,23,856.3333333333334,357,1332
11.642359999999998,2400,4,649,Berlin,mexican,Friday,22,600.5,269,755
13.4881,2400,3,755,Berlin,mexican,Friday,19,600.5,269,755
19.8772,2400,5,729,Berlin,mexican,Monday,22,600.5,269,755
13.84305,2400,3,269,Berlin,mexican,Friday,17,600.5,269,755
19.52225,2938,4,660,Paris,burgers,Friday,22,241.0,83,660
10.6485,2938,3,83,Paris,burgers,Sunday,14,241.0,83,660
14.55295,2938,3,215,Paris,burgers,Tuesday,20,241.0,83,660
11.71335,2938,3,122,Paris,burgers,Saturday,13,241.0,83,660
26.62125,2938,4,269,Paris,burgers,Saturday,21,241.0,83,660
26.62125,2938,4,141,Paris,burgers,Sunday,16,241.0,83,660
17.7475,2938,3,197,Paris,burgers,Sunday,19,241.0,83,660
37.90866,2902,3,495,Paris,italian,Friday,22,637.0,495,779
15.83077,2902,4,779,Paris,italian,Tuesday,21,637.0,495,779
66.55,746,11,1945,London,indian,Friday,21,1857.2857142857142,1239,3127
22.75,746,4,2216,London,indian,Saturday,19,1857.2857142857142,1239,3127
51.35,746,7,1926,London,indian,Saturday,19,1857.2857142857142,1239,3127
30.8,746,4,1277,London,indian,Sunday,20,1857.2857142857142,1239,3127
27.2,746,4,1239,London,indian,Sunday,21,1857.2857142857142,1239,3127
27.0,746,5,3127,London,indian,Thursday,20,1857.2857142857142,1239,3127
16.45,746,2,1271,London,indian,Friday,22,1857.2857142857142,1239,3127
32.0,806,2,1531,London,burgers,Friday,21,1531.0,1531,1531
25.0,1667,4,1781,Cambridge,burgers,Friday,22,1781.0,1781,1781
34.75,1571,4,505,London,italian,Friday,22,747.5714285714286,422,1483
25.2,1571,3,941,London,italian,Tuesday,19,747.5714285714286,422,1483
20.25,1571,3,422,London,italian,Tuesday,20,747.5714285714286,422,1483
25.9,1571,4,544,London,italian,Wednesday,20,747.5714285714286,422,1483
28.8,1571,4,704,London,italian,Saturday,20,747.5714285714286,422,1483
17.95,1571,3,1483,London,italian,Tuesday,14,747.5714285714286,422,1483
24.95,1571,3,634,London,italian,Tuesday,16,747.5714285714286,422,1483
11.3584,2969,1,240,Paris,italian,Friday,23,193.5,39,357
10.6485,2969,1,118,Paris,italian,Sunday,22,193.5,39,357
24.1366,2969,2,39,Paris,italian,Wednesday,21,193.5,39,357
25.5564,2969,1,70,Paris,italian,Sunday,21,193.5,39,357
20.94205,2969,2,357,Paris,italian,Monday,22,193.5,39,357
25.20145,2969,3,337,Paris,italian,Monday,23,193.5,39,357
18.81235,2445,3,621,Paris,middle eastern,Friday,23,189.0,26,621
8.518799999999999,2445,1,49,Paris,middle eastern,Friday,23,189.0,26,621
24.1366,2445,3,139,Paris,middle eastern,Tuesday,23,189.0,26,621
11.3584,2445,2,26,Paris,middle eastern,Tuesday,23,189.0,26,621
17.39255,2445,3,208,Paris,middle eastern,Tuesday,23,189.0,26,621
29.1059,2445,3,91,Paris,middle eastern,Tuesday,20,189.0,26,621
16.4,324,2,0,London,australian,Saturday,13,415.6666666666667,0,1247
15.5,324,5,0,London,australian,Friday,13,415.6666666666667,0,1247
16.2,324,2,1247,London,australian,Sunday,14,415.6666666666667,0,1247
39.0,836,4,906,London,italian,Saturday,13,1134.2857142857142,318,1949
21.9,836,2,921,London,italian,Sunday,21,1134.2857142857142,318,1949
16.0,836,2,1949,London,italian,Thursday,13,1134.2857142857142,318,1949
16.2,836,2,1479,London,italian,Saturday,13,1134.2857142857142,318,1949
24.1,836,2,1013,London,italian,Sunday,21,1134.2857142857142,318,1949
21.8,836,3,1354,London,italian,Sunday,22,1134.2857142857142,318,1949
12.3,836,2,318,London,italian,Sunday,22,1134.2857142857142,318,1949
23.4267,2508,2,26,Paris,italian,Saturday,15,1083.0,26,5905
63.1811,2508,5,5905,Paris,italian,Tuesday,20,1083.0,26,5905
34.075199999999995,2508,3,115,Paris,italian,Tuesday,21,1083.0,26,5905
21.297,2508,2,202,Paris,italian,Friday,22,1083.0,26,5905
28.396,2508,2,111,Paris,italian,Saturday,21,1083.0,26,5905
27.6861,2508,2,139,Paris,italian,Friday,13,1083.0,26,5905
40.5,1082,6,1227,London,deli,Saturday,14,725.0,223,1227
29.7,1082,5,223,London,deli,Sunday,15,725.0,223,1227
16.3277,3077,2,77,Berlin,italian,Saturday,16,77.0,77,77
13.06216,3086,2,1047,Berlin,mediterranean,Saturday,16,1047.0,1047,1047
27.0,378,2,1244,London,international,Saturday,16,1410.5,1244,1577
22.0,378,2,1577,London,international,Saturday,22,1410.5,1244,1577
17.7475,2972,2,1188,Berlin,european,Saturday,17,1188.0,1188,1188
9.9,234,2,2235,London,juices,Saturday,18,2235.0,2235,2235
12.0683,2921,2,805,Berlin,american,Saturday,19,1129.142857142857,765,1828
6.3891,2921,1,1072,Berlin,american,Sunday,13,1129.142857142857,765,1828
24.49155,2921,3,1299,Berlin,american,Sunday,19,1129.142857142857,765,1828
23.4267,2921,2,1027,Berlin,american,Sunday,20,1129.142857142857,765,1828
21.297,2921,3,856,Berlin,american,Tuesday,23,1129.142857142857,765,1828
14.198,2921,2,1269,Berlin,american,Wednesday,18,1129.142857142857,765,1828
13.4881,2921,2,972,Berlin,american,Wednesday,19,1129.142857142857,765,1828
26.2663,2921,4,1268,Berlin,american,Thursday,21,1129.142857142857,765,1828
23.4267,2921,3,1062,Berlin,american,Friday,20,1129.142857142857,765,1828
7.808899999999999,2921,1,765,Berlin,american,Sunday,17,1129.142857142857,765,1828
18.4574,2921,2,1082,Berlin,american,Sunday,21,1129.142857142857,765,1828
17.39255,2921,3,1828,Berlin,american,Tuesday,21,1129.142857142857,765,1828
16.68265,2921,2,1032,Berlin,american,Wednesday,14,1129.142857142857,765,1828
29.1059,2921,4,1471,Berlin,american,Sunday,18,1129.142857142857,765,1828
13.4881,2258,2,2227,Berlin,seafood,Saturday,19,1313.8,1013,2227
13.13315,2258,4,1113,Berlin,seafood,Monday,20,1313.8,1013,2227
14.198,2258,4,1063,Berlin,seafood,Tuesday,15,1313.8,1013,2227
12.7782,2258,3,1013,Berlin,seafood,Wednesday,21,1313.8,1013,2227
27.11818,2258,6,1153,Berlin,seafood,Friday,13,1313.8,1013,2227
19.59324,3131,3,1484,Berlin,greek,Saturday,20,2058.0,1484,2632
65.87872,3131,5,2632,Berlin,greek,Sunday,13,2058.0,1484,2632
15.24,1258,4,995,London,indian,Saturday,20,1201.6,821,1568
24.64,1258,6,1352,London,indian,Saturday,18,1201.6,821,1568
33.04,1258,7,1568,London,indian,Friday,18,1201.6,821,1568
19.08,1258,6,1272,London,indian,Friday,19,1201.6,821,1568
20.59,1258,5,821,London,indian,Saturday,20,1201.6,821,1568
21.4,1982,2,1576,Birmingham,indian,Saturday,20,1576.0,1576,1576
37.8,1724,4,685,Bristol,italian,Saturday,20,685.0,685,685
42.7,2765,7,1839,Guildford,indian,Saturday,20,1839.0,1839,1839
19.9,1467,3,650,London,mediterranean,Saturday,21,1382.3333333333333,650,1847
17.0,1467,1,1650,London,mediterranean,Thursday,20,1382.3333333333333,650,1847
18.4,1467,2,1847,London,mediterranean,Thursday,21,1382.3333333333333,650,1847
34.43015,2962,3,724,Paris,american,Saturday,21,486.3333333333333,65,724
33.010349999999995,2962,1,670,Paris,american,Wednesday,14,486.3333333333333,65,724
26.9762,2962,3,65,Paris,american,Wednesday,20,486.3333333333333,65,724
30.0,1081,3,416,London,bbq,Saturday,21,898.5,407,1463
93.2,1081,6,1355,London,bbq,Saturday,22,898.5,407,1463
34.4,1081,5,1463,London,bbq,Sunday,20,898.5,407,1463
33.9,1081,4,738,London,bbq,Tuesday,20,898.5,407,1463
20.0,1081,3,1012,London,bbq,Wednesday,19,898.5,407,1463
48.0,1081,4,407,London,bbq,Wednesday,20,898.5,407,1463
112.0,1170,11,2079,Oxford,american,Saturday,21,1581.0,707,2079
18.0,1170,2,707,Oxford,american,Sunday,19,1581.0,707,2079
45.0,1170,2,1957,Oxford,american,Sunday,14,1581.0,707,2079
25.91135,2057,4,1001,Dublin,international,Saturday,21,1073.6,846,1383
15.97275,2057,4,846,Dublin,international,Friday,21,1073.6,846,1383
12.7782,2057,3,920,Dublin,international,Friday,22,1073.6,846,1383
14.69493,2057,2,1218,Dublin,international,Thursday,20,1073.6,846,1383
27.153675,2057,4,1383,Dublin,international,Friday,20,1073.6,846,1383
18.25,1975,7,1894,Cambridge,indian,Saturday,21,1894.0,1894,1894
13.4881,2954,6,61,Paris,french,Saturday,22,380.8,11,1057
29.8158,2954,6,1057,Paris,french,Monday,20,380.8,11,1057
12.0683,2954,5,32,Paris,french,Friday,20,380.8,11,1057
32.30045,2954,9,11,Paris,french,Friday,22,380.8,11,1057
20.5871,2954,9,743,Paris,french,Tuesday,19,380.8,11,1057
25.75,2597,8,1070,Edinburgh,indian,Saturday,22,771.1818181818181,411,1629
19.9,2597,4,593,Edinburgh,indian,Monday,22,771.1818181818181,411,1629
15.35,2597,4,854,Edinburgh,indian,Wednesday,22,771.1818181818181,411,1629
6.9,2597,2,567,Edinburgh,indian,Thursday,20,771.1818181818181,411,1629
16.85,2597,4,781,Edinburgh,indian,Friday,20,771.1818181818181,411,1629
16.35,2597,4,478,Edinburgh,indian,Friday,21,771.1818181818181,411,1629
16.8,2597,3,1047,Edinburgh,indian,Friday,19,771.1818181818181,411,1629
15.4,2597,4,1629,Edinburgh,indian,Friday,21,771.1818181818181,411,1629
16.35,2597,4,626,Edinburgh,indian,Saturday,20,771.1818181818181,411,1629
15.9,2597,6,427,Edinburgh,indian,Sunday,17,771.1818181818181,411,1629
15.7,2597,3,411,Edinburgh,indian,Monday,21,771.1818181818181,411,1629
37.95,1954,3,959,Birmingham,european,Saturday,23,1292.0,959,1625
83.5,1954,5,1625,Birmingham,european,Friday,14,1292.0,959,1625
14.198,2926,2,1917,Paris,american,Sunday,12,766.7142857142857,12,2009
11.71335,2926,2,806,Paris,american,Sunday,17,766.7142857142857,12,2009
10.6485,2926,1,239,Paris,american,Tuesday,14,766.7142857142857,12,2009
16.3277,2926,2,2009,Paris,american,Tuesday,21,766.7142857142857,12,2009
17.037599999999998,2926,2,371,Paris,american,Tuesday,22,766.7142857142857,12,2009
14.9079,2926,2,12,Paris,american,Tuesday,22,766.7142857142857,12,2009
10.6485,2926,1,13,Paris,american,Wednesday,22,766.7142857142857,12,2009
26.25,145,3,1840,London,thai,Sunday,13,1648.0,1456,1840
24.15,145,3,1456,London,thai,Sunday,13,1648.0,1456,1840
19.9,488,2,2457,London,south american,Sunday,13,1734.75,505,2770
15.9,488,2,2770,London,south american,Tuesday,12,1734.75,505,2770
25.9,488,2,1207,London,south american,Thursday,22,1734.75,505,2770
35.35,488,3,505,London,south american,Friday,21,1734.75,505,2770
16.8,1946,3,1541,London,deli,Sunday,13,1323.5,1106,1541
30.0,1946,8,1106,London,deli,Sunday,14,1323.5,1106,1541
16.2,483,3,1646,London,pizza,Sunday,13,1291.6,479,1690
17.3,483,2,1593,London,pizza,Sunday,13,1291.6,479,1690
22.5,483,3,479,London,pizza,Saturday,21,1291.6,479,1690
17.2,483,3,1690,London,pizza,Friday,17,1291.6,479,1690
20.0,483,2,1050,London,pizza,Saturday,21,1291.6,479,1690
15.5,1020,3,565,London,pizza,Sunday,15,1412.5,565,2260
28.0,1020,3,2260,London,pizza,Thursday,20,1412.5,565,2260
26.95,2886,5,1112,London,middle eastern,Sunday,19,1100.5,1089,1112
38.9,2886,6,1089,London,middle eastern,Monday,20,1100.5,1089,1112
24.0,2840,5,674,Edinburgh,mexican,Sunday,19,582.4,367,775
18.0,2840,2,665,Edinburgh,mexican,Sunday,20,582.4,367,775
24.0,2840,5,431,Edinburgh,mexican,Sunday,21,582.4,367,775
18.0,2840,3,775,Edinburgh,mexican,Sunday,21,582.4,367,775
16.5,2840,3,367,Edinburgh,mexican,Sunday,21,582.4,367,775
18.2,1232,3,1396,London,italian,Sunday,19,1409.2,780,1897
43.8,1232,3,780,London,italian,Wednesday,21,1409.2,780,1897
81.4,1232,10,1094,London,italian,Tuesday,22,1409.2,780,1897
13.8,1232,1,1879,London,italian,Wednesday,13,1409.2,780,1897
87.2,1232,7,1897,London,italian,Sunday,15,1409.2,780,1897
18.5,2143,2,578,London,italian,Sunday,19,1321.3,460,3212
15.3,2143,2,460,London,italian,Tuesday,13,1321.3,460,3212
17.3,2143,2,1112,London,italian,Thursday,22,1321.3,460,3212
19.6,2143,2,627,London,italian,Sunday,21,1321.3,460,3212
15.3,2143,2,2624,London,italian,Tuesday,12,1321.3,460,3212
31.4,2143,4,3212,London,italian,Wednesday,20,1321.3,460,3212
29.55,2143,5,1867,London,italian,Thursday,19,1321.3,460,3212
18.3,2143,2,1221,London,italian,Thursday,21,1321.3,460,3212
12.85,2143,1,655,London,italian,Thursday,21,1321.3,460,3212
24.3,2143,2,857,London,italian,Saturday,20,1321.3,460,3212
16.5,1719,5,896,Cambridge,dessert,Sunday,19,912.3333333333334,588,1253
17.15,1719,6,1253,Cambridge,dessert,Wednesday,14,912.3333333333334,588,1253
8.45,1719,4,588,Cambridge,dessert,Saturday,13,912.3333333333334,588,1253
11.606865,3034,3,559,Berlin,burgers,Sunday,20,1265.2,181,4122
11.642359999999998,3034,4,342,Berlin,burgers,Monday,23,1265.2,181,4122
10.825975,3034,4,4122,Berlin,burgers,Saturday,19,1265.2,181,4122
12.99117,3034,5,181,Berlin,burgers,Monday,20,1265.2,181,4122
12.13929,3034,3,1122,Berlin,burgers,Sunday,19,1265.2,181,4122
40.8,2920,4,1154,Manchester,international,Sunday,20,5183.0,1154,9212
23.25,2920,4,9212,Manchester,international,Saturday,15,5183.0,1154,9212
10.9,1469,1,302,London,european,Sunday,20,470.0,302,638
41.95,1469,4,638,London,european,Thursday,20,470.0,302,638
23.45,3120,4,808,Edinburgh,indian,Sunday,20,762.6666666666666,619,861
24.9,3120,5,619,Edinburgh,indian,Thursday,21,762.6666666666666,619,861
36.9,3120,9,861,Edinburgh,indian,Saturday,19,762.6666666666666,619,861
44.45,1251,5,1356,London,french,Sunday,20,1333.0,1310,1356
36.95,1251,3,1310,London,french,Sunday,21,1333.0,1310,1356
23.5,1203,5,689,London,indian,Sunday,20,689.0,689,689
26.35,707,3,900,London,italian,Sunday,21,1322.3333333333333,478,3280
17.05,707,3,478,London,italian,Saturday,20,1322.3333333333333,478,3280
20.85,707,2,711,London,italian,Sunday,13,1322.3333333333333,478,3280
21.4,707,3,900,London,italian,Monday,22,1322.3333333333333,478,3280
16.55,707,2,1665,London,italian,Wednesday,21,1322.3333333333333,478,3280
15.5,707,2,3280,London,italian,Friday,21,1322.3333333333333,478,3280
13.91404,3076,3,1178,Berlin,vietnamese,Sunday,22,766.7142857142857,433,1178
13.13315,3076,2,433,Berlin,vietnamese,Tuesday,22,766.7142857142857,433,1178
11.57137,3076,2,605,Berlin,vietnamese,Thursday,20,766.7142857142857,433,1178
24.20759,3076,5,648,Berlin,vietnamese,Friday,21,766.7142857142857,433,1178
13.63008,3076,2,851,Berlin,vietnamese,Sunday,22,766.7142857142857,433,1178
12.56523,3076,2,488,Berlin,vietnamese,Monday,17,766.7142857142857,433,1178
13.91404,3076,3,1164,Berlin,vietnamese,Monday,22,766.7142857142857,433,1178
19.5,3151,3,959,London,thai,Sunday,23,965.1052631578947,337,4373
17.25,3151,3,337,London,thai,Monday,22,965.1052631578947,337,4373
42.75,3151,5,1295,London,thai,Thursday,20,965.1052631578947,337,4373
28.05,3151,3,1193,London,thai,Friday,21,965.1052631578947,337,4373
33.1,3151,5,707,London,thai,Sunday,19,965.1052631578947,337,4373
20.65,3151,3,589,London,thai,Sunday,20,965.1052631578947,337,4373
35.7,3151,4,1111,London,thai,Tuesday,19,965.1052631578947,337,4373
20.95,3151,3,758,London,thai,Tuesday,23,965.1052631578947,337,4373
16.0,3151,3,4373,London,thai,Thursday,20,965.1052631578947,337,4373
43.35,3151,6,1564,London,thai,Thursday,21,965.1052631578947,337,4373
23.95,3151,4,673,London,thai,Thursday,22,965.1052631578947,337,4373
16.0,3151,2,498,London,thai,Friday,13,965.1052631578947,337,4373
22.4,3151,4,740,London,thai,Friday,20,965.1052631578947,337,4373
24.45,3151,4,528,London,thai,Saturday,20,965.1052631578947,337,4373
21.25,3151,4,563,London,thai,Saturday,22,965.1052631578947,337,4373
17.0,3151,3,387,London,thai,Sunday,19,965.1052631578947,337,4373
16.7,3151,3,462,London,thai,Sunday,20,965.1052631578947,337,4373
33.9,3151,5,575,London,thai,Sunday,20,965.1052631578947,337,4373
35.7,3151,5,1025,London,thai,Tuesday,21,965.1052631578947,337,4373
15.4,3061,2,823,Nottingham,italian,Monday,13,715.7142857142857,279,1219
9.45,3061,1,1041,Nottingham,italian,Wednesday,19,715.7142857142857,279,1219
18.7,3061,2,406,Nottingham,italian,Thursday,15,715.7142857142857,279,1219
26.45,3061,2,279,Nottingham,italian,Thursday,20,715.7142857142857,279,1219
34.15,3061,3,593,Nottingham,italian,Friday,17,715.7142857142857,279,1219
17.5,3061,2,767,Nottingham,italian,Saturday,23,715.7142857142857,279,1219
34.15,3061,5,871,Nottingham,italian,Monday,15,715.7142857142857,279,1219
32.3,3061,4,835,Nottingham,italian,Monday,22,715.7142857142857,279,1219
36.3,3061,4,1219,Nottingham,italian,Monday,22,715.7142857142857,279,1219
22.6,3061,4,411,Nottingham,italian,Tuesday,16,715.7142857142857,279,1219
17.7,3061,2,798,Nottingham,italian,Tuesday,20,715.7142857142857,279,1219
17.15,3061,3,564,Nottingham,italian,Tuesday,23,715.7142857142857,279,1219
24.55,3061,4,939,Nottingham,italian,Wednesday,19,715.7142857142857,279,1219
31.0,3061,4,474,Nottingham,italian,Wednesday,22,715.7142857142857,279,1219
10.95,3062,1,717,Birmingham,italian,Monday,14,1173.6666666666667,634,1599
16.0,3062,2,1353,Birmingham,italian,Thursday,19,1173.6666666666667,634,1599
18.7,3062,2,1392,Birmingham,italian,Friday,19,1173.6666666666667,634,1599
52.5,3062,5,1599,Birmingham,italian,Friday,20,1173.6666666666667,634,1599
28.7,3062,4,634,Birmingham,italian,Friday,22,1173.6666666666667,634,1599
27.1,3062,4,1229,Birmingham,italian,Saturday,16,1173.6666666666667,634,1599
